user_id,age,gender,country,state_province,subscription_plan,is_active,monthly_spend,primary_device,household_size,total_sessions,total_watches,total_watch_time,avg_watch_time,avg_completion,avg_user_rating,download_rate,device_diversity,quality_diversity,action_rate_completed,action_rate_paused,action_rate_started,action_rate_stopped,avg_watch_hour,weekend_watch_rate,avg_time_gap_hours,genre_diversity,content_type_diversity,avg_imdb_rating_watched,netflix_original_watch_rate,total_recommendations,total_clicks,avg_recommendation_score,avg_position,recommendation_type_diversity,algorithm_version_diversity,recommendation_ctr,recommendation_ignore_rate,search_count,avg_results_returned,avg_clicked_position,avg_search_duration,typo_rate,filter_usage_rate,review_count,avg_review_rating,verified_watch_rate,avg_helpful_votes,avg_sentiment_score,recommendation_trust_score,content_fatigue_signal
user_01793,49.0,Female,Canada,Saskatchewan,Premium,1,0.0,Gaming Console,2.0,4,4,904.3,226.075,53.166666666666664,3.0,0.0,4,2,0.5,0.0,0.25,0.25,0.0,0.25,3064.0,4,3,5.26,0.4,1.0,1.0,0.398,20.0,1.0,1.0,1.0,0.0,5.0,38.8,1.5,15.14,0.0,0.6,0.0,0.0,0.0,0.0,0.0,73.29166666666667,1.4683333333333333
user_01794,0.0,Other,USA,Georgia,Premium,0,7.91,Gaming Console,0.0,10,10,617.8,68.64444444444445,40.28,4.666666666666667,0.2,5,3,0.3,0.4,0.2,0.1,0.0,0.3,1573.3333333333333,8,5,7.15,0.3,6.0,2.0,0.545,13.833333333333334,4.0,3.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,0.484,37.33,1.2638666666666667
user_01795,44.0,0,Canada,Alberta,Standard,1,16.94,Smart TV,1.0,10,11,462.7,46.269999999999996,68.44,4.0,0.18181818181818182,5,3,0.6363636363636364,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,1279.2,8,5,6.3090909090909095,0.36363636363636365,2.0,0.0,0.7415,13.5,2.0,2.0,0.0,1.0,1.0,22.0,0.0,21.2,0.0,1.0,2.0,3.5,1.0,2.5,0.6735,27.2125,1.3989333333333331
user_01796,26.0,Female,USA,Virginia,Premium,0,21.18,Laptop,5.0,8,8,405.8,81.16,56.550000000000004,3.0,0.0,5,3,0.25,0.5,0.0,0.25,0.0,0.375,2221.714285714286,7,3,5.214285714285714,0.375,5.0,0.0,0.4606,14.0,2.0,3.0,0.0,1.0,6.0,63.333333333333336,5.5,20.099999999999998,0.3333333333333333,0.5,1.0,3.0,1.0,1.0,0.475,21.2625,2.1011666666666664
user_01797,30.0,Other,Canada,British Columbia,Premium+,1,7.98,Desktop,2.0,7,7,211.7,35.28333333333333,60.871428571428574,4.0,0.14285714285714285,3,2,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,1880.0,6,5,6.9625,0.625,3.0,1.0,0.6833333333333332,4.333333333333333,3.0,2.0,0.3333333333333333,0.6666666666666667,5.0,40.8,5.333333333333333,27.339999999999996,0.2,0.2,2.0,3.0,1.0,5.0,0.6685,45.245357142857145,1.682952380952381
user_01798,32.0,Other,USA,Illinois,Standard,1,4.78,Desktop,7.0,11,11,590.1999999999999,59.019999999999996,58.48888888888889,2.6666666666666665,0.2727272727272727,5,4,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.0,0.2727272727272727,1464.0,8,4,5.4818181818181815,0.36363636363636365,5.0,1.0,0.67825,10.0,2.0,3.0,0.2,0.8,4.0,53.0,1.0,23.275,0.0,0.25,0.0,0.0,0.0,0.0,0.0,26.62222222222222,1.5484444444444445
user_01799,43.0,Female,USA,Virginia,Basic,0,1.36,Smart TV,2.0,9,9,507.2,63.4,40.855555555555554,3.8,0.2222222222222222,4,3,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,1896.0,9,5,7.859999999999999,0.1111111111111111,6.0,0.0,0.333,10.666666666666666,3.0,3.0,0.0,1.0,2.0,80.5,9.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.213888888888889,1.7914444444444444
user_01800,53.0,Male,USA,Maryland,Standard,1,3.28,Desktop,5.0,5,5,403.8,100.95,60.86,0.0,0.2,3,2,0.4,0.2,0.2,0.2,0.0,0.2,3246.0,5,3,6.9,0.0,3.0,0.0,0.6463333333333333,8.0,2.0,3.0,0.0,1.0,1.0,26.0,10.0,13.5,0.0,0.0,1.0,4.0,1.0,0.0,0.629,24.65,1.5580666666666667
user_01801,34.0,Female,USA,Tennessee,Standard,0,24.28,Gaming Console,3.0,16,17,883.9,51.99411764705882,39.80625,2.6,0.11764705882352941,5,4,0.35294117647058826,0.17647058823529413,0.23529411764705882,0.23529411764705882,0.0,0.29411764705882354,966.0,9,4,7.15,0.35294117647058826,1.0,0.0,0.898,11.0,1.0,1.0,0.0,1.0,1.0,84.0,0.0,18.6,0.0,0.0,3.0,4.333333333333333,1.0,2.3333333333333335,0.642,19.5815625,1.6574930555555556
user_01802,16.0,0,USA,Virginia,Premium,0,31.65,Mobile,3.0,5,5,701.8,140.35999999999999,39.379999999999995,2.0,0.4,5,3,0.2,0.4,0.2,0.2,0.0,0.0,3774.0,4,4,4.14,0.3333333333333333,4.0,1.0,0.839,18.25,3.0,3.0,0.25,0.75,4.0,61.5,3.0,42.325,0.5,0.25,2.0,5.0,1.0,2.0,0.64,34.445,2.022866666666667
user_01803,37.0,Male,Canada,British Columbia,Premium,0,17.02,Gaming Console,4.0,10,10,547.2,60.800000000000004,43.37,3.5,0.3,4,2,0.2,0.4,0.3,0.1,0.0,0.3,1514.6666666666667,7,3,6.8625,0.2727272727272727,5.0,1.0,0.5248,10.2,4.0,4.0,0.2,0.8,3.0,67.0,0.0,28.733333333333334,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,22.8425,1.6390272727272728
user_01804,32.0,Female,USA,North Carolina,Standard,1,6.53,Desktop,5.0,11,13,607.1,55.190909090909095,44.97777777777778,2.0,0.15384615384615385,3,4,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.0,0.0,0.38461538461538464,1262.0,8,4,6.5181818181818185,0.23076923076923078,3.0,0.0,0.5863333333333333,10.333333333333334,3.0,3.0,0.0,1.0,3.0,57.333333333333336,6.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.244444444444445,1.7645079365079364
user_01805,30.0,Male,USA,Illinois,Standard,1,21.62,Gaming Console,0.0,14,14,715.9,65.08181818181818,56.12307692307692,5.0,0.14285714285714285,5,3,0.42857142857142855,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.0,0.21428571428571427,1314.4615384615386,12,4,5.791666666666667,0.2,1.0,0.0,0.902,19.0,1.0,1.0,0.0,1.0,3.0,19.333333333333332,0.0,16.833333333333332,0.3333333333333333,0.3333333333333333,2.0,3.5,1.0,2.5,0.41200000000000003,20.21076923076923,1.6387692307692308
user_01806,48.0,Male,USA,New York,Premium+,1,0.0,Smart TV,0.0,7,8,628.4,89.77142857142857,40.628571428571426,2.0,0.125,4,3,0.25,0.375,0.25,0.125,0.0,0.5,1854.857142857143,6,3,6.277777777777778,0.2222222222222222,9.0,2.0,0.437,13.0,4.0,3.0,0.2222222222222222,0.7777777777777778,4.0,65.5,0.0,32.325,0.0,0.0,2.0,2.0,1.0,6.0,0.383,29.235476190476188,1.815936507936508
user_01807,24.0,Female,USA,Illinois,Premium,1,14.6,Desktop,1.0,17,19,1074.4,63.2,49.976470588235294,4.333333333333333,0.3684210526315789,5,4,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.21052631578947367,0.0,0.05263157894736842,725.3333333333334,13,3,6.9799999999999995,0.2,5.0,0.0,0.567,13.4,3.0,3.0,0.0,1.0,4.0,66.75,0.0,9.966666666666667,0.0,0.0,2.0,3.5,1.0,1.5,0.5615,20.91661764705882,1.700235294117647
user_01808,0.0,Male,Canada,Nova Scotia,Standard,1,52.05,Tablet,3.0,4,4,251.7,83.89999999999999,46.675,0.0,0.0,2,2,0.25,0.0,0.25,0.5,0.0,0.25,4632.0,3,1,6.525,0.0,2.0,0.0,0.5325,13.5,2.0,1.0,0.0,1.0,2.0,75.0,0.0,28.5,0.0,0.5,1.0,2.0,0.0,2.0,0.143,13.813749999999999,1.9332500000000001
user_01809,29.0,Male,USA,New York,Standard,1,4.77,Desktop,4.0,8,10,396.1,39.61,67.78,2.0,0.0,4,2,0.3,0.1,0.3,0.3,0.0,0.4,1757.3333333333333,6,3,6.214285714285714,0.2,3.0,1.0,0.754,16.0,3.0,2.0,0.3333333333333333,0.6666666666666667,2.0,68.0,9.0,9.8,0.0,0.5,1.0,3.0,1.0,3.0,0.409,43.08,1.1706848484848487
user_01810,29.0,Male,USA,Virginia,Basic,1,41.31,Smart TV,0.0,9,9,489.4,61.175,54.24444444444444,4.0,0.2222222222222222,4,2,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.3333333333333333,2031.0,8,3,5.9625,0.3333333333333333,5.0,0.0,0.56875,5.4,4.0,2.0,0.0,1.0,3.0,25.0,1.0,16.766666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,13.56111111111111,1.7575555555555555
user_01811,43.0,Male,USA,Illinois,Premium,1,11.36,Desktop,4.0,9,9,1186.1,169.44285714285712,47.922222222222224,5.0,0.2222222222222222,4,3,0.2222222222222222,0.4444444444444444,0.0,0.3333333333333333,0.0,0.4444444444444444,1806.0,9,4,5.977777777777778,0.1,7.0,1.0,0.579,9.714285714285714,4.0,4.0,0.14285714285714285,0.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,20.551984126984127,1.377920634920635
user_01812,25.0,Male,Canada,Nova Scotia,Standard,1,0.0,Laptop,1.0,8,8,1251.0,156.375,43.48571428571428,4.5,0.25,5,4,0.0,0.125,0.5,0.375,0.0,0.375,2009.142857142857,6,4,6.85,0.625,9.0,2.0,0.726625,9.777777777777779,4.0,2.0,0.2222222222222222,0.7777777777777778,2.0,59.0,8.0,2.5,0.0,0.0,1.0,5.0,1.0,3.0,0.969,38.739761904761906,1.5651428571428574
user_01813,0.0,Male,USA,North Carolina,Premium,0,20.27,Laptop,0.0,9,9,1262.1000000000001,140.23333333333335,31.255555555555556,4.0,0.2222222222222222,4,3,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.0,0.3333333333333333,2160.0,8,4,6.314285714285715,0.5,8.0,1.0,0.458,13.0,5.0,4.0,0.125,0.875,3.0,54.0,3.0,14.266666666666666,0.0,0.0,1.0,4.0,1.0,0.0,0.997,30.26888888888889,1.8624444444444446
user_01814,44.0,Prefer not to say,USA,North Carolina,Premium,1,25.64,Mobile,2.0,9,9,1319.0,146.55555555555554,20.8,5.0,0.1111111111111111,4,3,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1764.0,8,3,5.777777777777778,0.2222222222222222,5.0,0.0,0.49660000000000004,11.4,3.0,3.0,0.0,1.0,6.0,75.66666666666667,4.166666666666667,14.566666666666668,0.16666666666666666,0.16666666666666666,4.0,3.5,0.5,4.25,0.62475,14.57125,2.392
user_01815,21.0,0,Canada,Manitoba,Premium+,1,12.2,Laptop,6.0,8,8,383.7,47.9625,57.15714285714286,3.0,0.5,4,3,0.375,0.125,0.0,0.5,0.0,0.375,1704.0,6,3,5.114285714285714,0.375,8.0,0.0,0.6992857142857142,8.5,4.0,3.0,0.0,1.0,5.0,51.2,4.333333333333333,11.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,14.289285714285715,1.983984126984127
user_01816,0.0,Male,Canada,Quebec,Standard,1,0.0,Smart TV,3.0,5,5,399.59999999999997,79.91999999999999,36.019999999999996,0.0,0.2,2,4,0.2,0.0,0.4,0.4,0.0,0.2,3594.0,4,4,7.075,0.2,8.0,1.0,0.634,7.375,2.0,3.0,0.125,0.875,1.0,4.0,0.0,33.5,0.0,0.0,1.0,4.0,0.0,0.0,0.625,25.88,1.6814666666666669
user_01817,0.0,Female,USA,Texas,Premium+,1,12.81,Tablet,2.0,12,13,442.1,49.12222222222223,37.76153846153846,4.0,0.23076923076923078,5,3,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.38461538461538464,0.0,0.23076923076923078,1270.0,8,3,5.74,0.46153846153846156,7.0,2.0,0.6071666666666666,12.857142857142858,4.0,2.0,0.2857142857142857,0.7142857142857143,3.0,46.666666666666664,3.0,26.53333333333333,0.0,0.6666666666666666,2.0,2.5,0.0,2.5,0.2445,30.250741758241755,1.550956043956044
user_01818,25.0,Male,Canada,Saskatchewan,Basic,1,9.84,Gaming Console,1.0,19,20,1648.0,96.94117647058823,43.505,3.0,0.2,5,4,0.3,0.3,0.15,0.25,0.0,0.55,893.0526315789474,11,5,6.240909090909091,0.22727272727272727,4.0,2.0,0.47175,10.25,4.0,3.0,0.5,0.5,1.0,95.0,5.0,7.4,0.0,0.0,3.0,3.0,1.0,1.5,0.498,48.34625,1.1125690476190477
user_01819,25.0,Male,USA,Ohio,Premium,1,9.2,Desktop,1.0,11,11,631.5,63.15,48.0,2.6666666666666665,0.5454545454545454,4,3,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.0,0.2727272727272727,1404.0,7,2,6.7,0.2727272727272727,3.0,1.0,0.421,3.6666666666666665,2.0,2.0,0.3333333333333333,0.6666666666666667,2.0,87.0,0.0,27.0,0.0,0.0,2.0,3.0,1.0,2.5,0.41000000000000003,38.15,1.3533333333333335
user_01820,30.0,Female,USA,Michigan,Standard,1,25.9,Laptop,6.0,17,20,1013.3,50.665,49.660000000000004,3.0,0.25,5,4,0.2,0.4,0.3,0.1,0.0,0.3,919.578947368421,12,3,6.590000000000001,0.45454545454545453,6.0,0.0,0.49379999999999996,9.166666666666666,3.0,4.0,0.0,1.0,4.0,67.5,7.0,16.599999999999998,0.25,0.0,0.0,0.0,0.0,0.0,0.0,12.415000000000001,1.6938761904761905
user_01821,31.0,Female,Canada,Alberta,Premium,1,8.08,Desktop,2.0,12,12,684.0,62.18181818181818,40.92727272727273,2.75,0.08333333333333333,4,4,0.3333333333333333,0.16666666666666666,0.25,0.25,0.0,0.3333333333333333,1064.7272727272727,8,3,5.269230769230769,0.46153846153846156,4.0,1.0,0.4073333333333333,7.0,2.0,3.0,0.25,0.75,1.0,0.0,0.0,9.5,0.0,1.0,1.0,4.0,1.0,5.0,0.847,37.93681818181818,1.4176503496503496
user_01822,48.0,Female,USA,Massachusetts,Basic,1,27.88,Smart TV,4.0,13,13,830.0,69.16666666666667,51.449999999999996,2.0,0.23076923076923078,5,3,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.0,0.38461538461538464,1262.0,10,5,6.183333333333334,0.46153846153846156,5.0,0.0,0.514,9.2,5.0,3.0,0.0,1.0,2.0,30.0,7.0,19.0,0.0,0.0,2.0,5.0,0.0,6.0,0.664,22.822499999999998,1.6283571428571428
user_01823,43.0,Prefer not to say,USA,Indiana,Premium,1,24.01,Smart TV,4.0,10,10,378.2,54.028571428571425,50.53,3.0,0.0,5,3,0.3,0.3,0.2,0.2,0.0,0.4,1605.3333333333333,9,3,6.779999999999999,0.2,7.0,0.0,0.5484285714285714,11.714285714285714,4.0,3.0,0.0,1.0,3.0,55.333333333333336,8.0,17.566666666666666,0.0,0.0,2.0,5.0,1.0,3.5,0.7989999999999999,24.6175,1.7674272727272726
user_01824,9.0,Male,USA,North Carolina,Standard,1,7.39,Tablet,4.0,21,23,1018.6,53.61052631578948,49.4,3.6666666666666665,0.21739130434782608,5,4,0.13043478260869565,0.08695652173913043,0.30434782608695654,0.4782608695652174,0.0,0.30434782608695654,760.3636363636364,14,4,6.515000000000001,0.08,9.0,2.0,0.643875,13.0,4.0,3.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,3.5,0.6745,35.80083333333333,1.283777777777778
user_01825,57.0,Female,Canada,Saskatchewan,Premium,0,10.55,Desktop,2.0,7,8,175.6,29.266666666666666,61.699999999999996,5.0,0.125,2,3,0.125,0.5,0.25,0.125,0.0,0.375,2492.5714285714284,7,3,6.8999999999999995,0.125,4.0,1.0,0.5833333333333334,16.5,3.0,3.0,0.25,0.75,3.0,63.0,6.0,17.7,0.6666666666666666,0.3333333333333333,3.0,3.6666666666666665,0.6666666666666666,3.3333333333333335,0.5723333333333334,39.010000000000005,1.4663333333333333
user_01826,26.0,Male,Canada,Newfoundland and Labrador,Premium+,1,25.74,Laptop,3.0,9,11,718.3000000000001,89.78750000000001,53.6,3.0,0.2727272727272727,4,3,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.0,0.2727272727272727,1644.0,8,3,6.763636363636365,0.5454545454545454,4.0,2.0,0.368,10.25,3.0,3.0,0.5,0.5,1.0,85.0,1.0,31.3,0.0,0.0,1.0,5.0,1.0,3.0,0.706,53.989999999999995,1.0473333333333332
user_01827,0.0,Male,USA,Virginia,Premium+,1,40.76,Laptop,3.0,11,11,757.7,84.1888888888889,66.13636363636364,3.6666666666666665,0.18181818181818182,4,4,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.0,0.0,0.45454545454545453,1461.6,8,4,5.57,0.45454545454545453,6.0,3.0,0.5295,12.5,3.0,3.0,0.5,0.5,3.0,80.66666666666667,10.0,44.333333333333336,0.0,0.0,1.0,2.0,1.0,0.0,0.103,48.07909090909091,1.0886363636363636
user_01828,46.0,Female,USA,Florida,Standard,1,10.31,Tablet,2.0,12,12,444.8,44.480000000000004,44.30833333333334,3.0,0.16666666666666666,5,3,0.25,0.25,0.3333333333333333,0.16666666666666666,0.0,0.25,1431.2727272727273,9,4,5.627272727272727,0.38461538461538464,4.0,0.0,0.44225000000000003,8.0,3.0,2.0,0.0,1.0,3.0,9.0,2.0,23.6,0.0,0.6666666666666666,3.0,4.0,0.6666666666666666,2.0,0.8146666666666667,23.297083333333333,1.7876858974358973
user_01829,35.0,Male,Canada,Manitoba,Standard,1,2.57,Mobile,0.0,14,15,496.0,41.333333333333336,54.0,0.0,0.26666666666666666,5,4,0.3333333333333333,0.4,0.06666666666666667,0.2,0.0,0.3333333333333333,1162.2857142857142,10,5,5.6000000000000005,0.4,3.0,0.0,0.459,14.666666666666666,2.0,2.0,0.0,1.0,3.0,67.0,7.333333333333333,16.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,13.5,1.6475
user_01830,51.0,Male,USA,Florida,Basic,0,0.0,Tablet,2.0,9,10,551.3,61.25555555555555,56.35,3.5,0.3,4,2,0.2,0.1,0.5,0.2,0.0,0.3,1536.0,8,4,6.2375,0.3,3.0,1.0,0.5373333333333333,7.333333333333333,1.0,2.0,0.3333333333333333,0.6666666666666667,5.0,34.0,2.0,17.02,0.2,0.6,0.0,0.0,0.0,0.0,0.0,34.0875,1.5577121212121212
user_01831,45.0,Female,USA,Wisconsin,Basic,1,36.24,Desktop,4.0,14,14,830.2,75.47272727272728,35.98461538461539,3.75,0.14285714285714285,5,3,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.35714285714285715,0.0,0.2857142857142857,1266.4615384615386,11,4,6.908333333333334,0.35714285714285715,6.0,2.0,0.5706,14.166666666666666,4.0,3.0,0.3333333333333333,0.6666666666666667,1.0,90.0,4.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.996153846153845,1.3734871794871795
user_01832,31.0,Female,Canada,Saskatchewan,Premium,1,10.34,Tablet,3.0,12,13,694.4,63.127272727272725,46.21666666666667,4.0,0.15384615384615385,4,4,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,0.3076923076923077,1248.0,8,4,5.508333333333333,0.2,6.0,0.0,0.5412,8.666666666666666,4.0,2.0,0.0,1.0,2.0,48.5,6.0,4.8500000000000005,0.5,0.5,2.0,4.5,0.5,0.0,0.8065,23.651666666666667,1.6806904761904762
user_01833,41.0,Male,USA,Indiana,Premium+,1,32.16,Tablet,2.0,10,10,459.7,51.077777777777776,50.15555555555556,0.0,0.2,4,3,0.4,0.2,0.2,0.2,0.0,0.3,1826.6666666666667,8,4,6.4,0.5,3.0,0.0,0.35033333333333333,7.333333333333333,2.0,2.0,0.0,1.0,4.0,40.5,5.0,8.5,0.0,0.25,1.0,5.0,1.0,5.0,0.999,27.523888888888887,1.8620808080808082
user_01834,16.0,Prefer not to say,Canada,Newfoundland and Labrador,Standard,1,9.47,Desktop,5.0,14,15,721.1,51.50714285714286,69.05833333333334,3.4,0.2,5,3,0.4666666666666667,0.06666666666666667,0.2,0.26666666666666666,0.0,0.13333333333333333,1174.2857142857142,10,3,7.085714285714286,0.375,4.0,1.0,0.5862499999999999,4.75,3.0,4.0,0.25,0.75,2.0,38.5,0.0,18.15,0.5,0.5,0.0,0.0,0.0,0.0,0.0,32.264583333333334,1.1844166666666667
user_01835,25.0,Female,USA,Illinois,Premium,1,11.26,Tablet,6.0,7,7,423.9,70.64999999999999,24.814285714285713,4.5,0.2857142857142857,3,3,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.42857142857142855,2384.0,7,4,6.24,0.2857142857142857,2.0,0.0,0.574,11.0,2.0,2.0,0.0,1.0,3.0,63.0,5.5,8.033333333333333,0.0,0.0,1.0,4.0,0.0,2.0,0.673,16.298571428571428,2.126857142857143
user_01836,38.0,Female,USA,Wisconsin,Premium,1,29.48,Laptop,0.0,10,10,449.2,64.17142857142856,61.7,3.3333333333333335,0.3,3,4,0.2,0.5,0.0,0.3,0.0,0.2,1298.6666666666667,8,3,7.166666666666667,0.3,7.0,0.0,0.32071428571428573,8.428571428571429,5.0,3.0,0.0,1.0,5.0,66.6,8.5,20.3,0.2,0.4,0.0,0.0,0.0,0.0,0.0,15.425,1.8375454545454546
user_01837,29.0,Female,USA,North Carolina,Premium,1,24.56,Gaming Console,2.0,9,10,856.4,85.64,31.689999999999998,0.0,0.0,5,3,0.3,0.4,0.2,0.1,0.0,0.3,1885.3333333333333,6,4,5.575,0.3,5.0,2.0,0.7584,7.6,3.0,2.0,0.4,0.6,3.0,25.333333333333332,9.0,13.766666666666666,0.0,0.6666666666666666,2.0,5.0,1.0,2.0,0.705,42.4975,1.5558272727272728
user_01838,33.0,Female,USA,Wisconsin,Standard,0,17.06,Mobile,4.0,5,5,224.3,74.76666666666667,61.775,4.0,0.4,3,3,0.4,0.2,0.4,0.0,0.0,0.2,3216.0,5,3,6.3999999999999995,0.2,5.0,0.0,0.5616,10.6,4.0,3.0,0.0,1.0,5.0,61.0,8.5,36.980000000000004,0.0,0.0,3.0,4.333333333333333,0.3333333333333333,4.0,0.8473333333333333,28.153750000000002,2.2155833333333335
user_01839,41.0,Female,USA,Washington,Standard,0,13.63,Gaming Console,3.0,10,10,399.8,39.980000000000004,43.22,1.5,0.3,5,2,0.2,0.0,0.7,0.1,0.0,0.4,1461.3333333333333,7,4,6.854545454545455,0.3333333333333333,4.0,0.0,0.50975,8.25,3.0,3.0,0.0,1.0,4.0,31.25,8.0,16.799999999999997,0.25,0.5,2.0,2.5,0.5,2.5,0.2935,15.2075,1.9314363636363638
user_01840,0.0,Male,USA,Georgia,Basic,1,5.23,Laptop,3.0,7,7,373.8,62.300000000000004,37.271428571428565,0.0,0.2857142857142857,3,3,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,2044.0,6,3,6.733333333333333,0.14285714285714285,3.0,2.0,0.574,14.666666666666666,3.0,2.0,0.6666666666666666,0.33333333333333337,3.0,63.333333333333336,5.5,23.166666666666668,0.6666666666666666,1.0,5.0,3.0,1.0,3.8,0.5988,58.29985714285714,1.3356190476190477
user_01841,53.0,0,Canada,Alberta,Basic,1,52.55,Laptop,2.0,8,8,279.8,39.971428571428575,39.81428571428571,3.0,0.125,4,3,0.375,0.25,0.0,0.375,0.0,0.0,1985.142857142857,7,3,5.6375,0.375,4.0,2.0,0.439,12.75,2.0,3.0,0.5,0.5,1.0,60.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,39.95357142857143,1.212968253968254
user_01842,31.0,Female,Canada,Saskatchewan,Premium,1,4.98,Smart TV,2.0,9,10,454.7,45.47,65.32222222222222,2.0,0.4,4,4,0.1,0.6,0.3,0.0,0.0,0.1,1568.0,8,3,6.1875,0.5454545454545454,3.0,0.0,0.4176666666666667,10.333333333333334,3.0,3.0,0.0,1.0,3.0,73.66666666666667,8.5,25.666666666666668,0.6666666666666666,0.0,1.0,1.0,0.0,7.0,0.033,16.825555555555557,1.6195050505050503
user_01843,36.0,Female,Canada,Manitoba,Basic,1,3.55,Tablet,6.0,11,11,454.3,45.43,44.836363636363636,5.0,0.36363636363636365,5,4,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.0,0.0,1456.8,8,4,5.86,0.36363636363636365,5.0,0.0,0.5394,11.2,4.0,3.0,0.0,1.0,1.0,78.0,8.0,24.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.209090909090909,1.634969696969697
user_01844,23.0,Other,USA,Virginia,Standard,1,4.68,Laptop,3.0,9,10,797.9,88.65555555555555,44.92,2.0,0.2,4,4,0.4,0.0,0.2,0.4,0.0,0.6,1698.6666666666667,8,4,6.0375,0.2,5.0,0.0,0.39599999999999996,11.0,2.0,2.0,0.0,1.0,4.0,81.75,4.0,18.05,0.0,0.0,1.0,5.0,1.0,3.0,0.728,22.15,1.9144363636363635
user_01845,28.0,Female,USA,Illinois,Basic,1,7.16,Tablet,1.0,12,13,2199.6,169.2,49.18181818181818,3.0,0.3076923076923077,5,4,0.46153846153846156,0.0,0.38461538461538464,0.15384615384615385,0.0,0.15384615384615385,810.0,10,4,6.25,0.38461538461538464,2.0,1.0,0.844,3.5,2.0,1.0,0.5,0.5,4.0,69.75,3.0,12.975000000000001,0.0,0.0,2.0,5.0,1.0,3.0,0.859,55.180454545454545,1.2938961038961039
user_01846,25.0,Male,USA,New Jersey,Basic,0,16.85,Desktop,3.0,12,13,1524.9,127.075,56.275,2.3333333333333335,0.15384615384615385,5,3,0.15384615384615385,0.3076923076923077,0.38461538461538464,0.15384615384615385,0.0,0.15384615384615385,1172.0,10,4,6.745454545454546,0.3076923076923077,3.0,1.0,0.357,10.0,2.0,3.0,0.3333333333333333,0.6666666666666667,4.0,38.0,5.0,31.599999999999998,0.0,0.5,4.0,3.75,1.0,3.0,0.67925,44.2575,1.3896309523809522
user_01847,0.0,Female,USA,Indiana,Basic,1,25.76,Tablet,2.0,8,8,603.6,75.45,41.075,4.5,0.25,5,3,0.375,0.0,0.625,0.0,0.0,0.5,1861.7142857142858,6,4,6.9375,0.25,7.0,2.0,0.4737142857142857,9.142857142857142,5.0,3.0,0.2857142857142857,0.7142857142857143,6.0,43.333333333333336,0.0,26.05,0.0,0.0,2.0,2.0,1.0,1.0,0.0,27.411607142857143,1.9702023809523808
user_01848,0.0,Male,USA,North Carolina,Premium,1,18.21,Laptop,2.0,7,7,273.8,54.760000000000005,36.17142857142857,3.3333333333333335,0.14285714285714285,4,2,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,0.0,1532.0,5,3,6.8,0.7142857142857143,2.0,1.0,0.611,11.0,2.0,1.0,0.5,0.5,4.0,54.0,1.5,49.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.042857142857144,1.6382857142857143
